,Unnamed: 0,meta,memento-datetime,url,data-type,status,1,2,memento-url,filename,downloaded,tweet_content,url-trunc
682,682,"com,twitter)/an_cabraal/status/1478615762432835584?lang=uk&ref_src=twsrc^tfw",20220411170914,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=uk,text/html,200,WUFMTJBDHXRY7ECNNSXTSNYMUDTIQC4S,93552,https://web.archive.org/web/20220411170914/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=uk,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-uk-20220411170914.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
652,652,"com,twitter)/an_cabraal/status/1478615762432835584?lang=pl&ref_src=twsrc^tfw",20220411170917,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=pl,text/html,200,FO7JGKJN2VRMT7A2RVV67UJZTGOXTOTU,92318,https://web.archive.org/web/20220411170917/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=pl,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-pl-20220411170917.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
554,554,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ar&ref_src=twsrc^tfw",20220411193717,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ar,text/html,200,JZUDE4CP7JBYN3I4HHYZGXVTHFYYX2VK,93152,https://web.archive.org/web/20220411193717/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ar,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ar-20220411193717.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
633,633,"com,twitter)/an_cabraal/status/1478615762432835584?lang=kn&ref_src=twsrc^tfw",20220411211631,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=kn,text/html,200,H3OOI7IZOZ34IXHO5DPFL5JQXHLTEDLB,94042,https://web.archive.org/web/20220411211631/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=kn,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-kn-20220411211631.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
691,691,"com,twitter)/an_cabraal/status/1478615762432835584?lang=zh-cn&ref_src=twsrc^tfw",20220411232701,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=zh-cn,text/html,200,HJ2PNOBY4RXFEVP7IAOB3OGFKLHJG6T6,92878,https://web.archive.org/web/20220411232701/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=zh-cn,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-zh-cn-20220411232701.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
643,643,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ms&ref_src=twsrc^tfw",20220412003209,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ms,text/html,200,XJOZMWTX7MESAWI7VPTQVMBMBKF4E4GI,92003,https://web.archive.org/web/20220412003209/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ms,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ms-20220412003209.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
578,578,"com,twitter)/an_cabraal/status/1478615762432835584?lang=en&ref_src=twsrc^tfw",20220412003212,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=en,text/html,200,S5WRVFUX5OLYT3YHUHTBDX3CR4JVNVUR,91364,https://web.archive.org/web/20220412003212/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=en,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-en-20220412003212.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
661,661,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ru&ref_src=twsrc^tfw",20220412003541,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ru,text/html,200,ZPEDP6TF6F7YSR7MK5UL53ST3CRFPW2L,94090,https://web.archive.org/web/20220412003541/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ru,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ru-20220412003541.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
676,676,"com,twitter)/an_cabraal/status/1478615762432835584?lang=th&ref_src=twsrc^tfw",20220412004152,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=th,text/html,200,RGH2PUERMPQ3VURJH37UZV37ZMT3IJIW,93862,https://web.archive.org/web/20220412004152/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=th,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-th-20220412004152.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
593,593,"com,twitter)/an_cabraal/status/1478615762432835584?lang=fi&ref_src=twsrc^tfw",20220412004156,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fi,text/html,200,GBXHPPB5CKNFUACLURIBROABU5KQ7RHY,92338,https://web.archive.org/web/20220412004156/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fi,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-fi-20220412004156.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
557,557,"com,twitter)/an_cabraal/status/1478615762432835584?lang=bg&ref_src=twsrc^tfw",20220412004319,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=bg,text/html,200,FNXYHSRQDOTL6SNYXY2GUEWYNGG5K6MG,93655,https://web.archive.org/web/20220412004319/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=bg,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-bg-20220412004319.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
624,624,"com,twitter)/an_cabraal/status/1478615762432835584?lang=id&ref_src=twsrc^tfw",20220412004322,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=id,text/html,200,G3YHWEFTJVAISFFP325T47X7CMJWRDCQ,91860,https://web.archive.org/web/20220412004322/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=id,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-id-20220412004322.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
673,673,"com,twitter)/an_cabraal/status/1478615762432835584?lang=ta&ref_src=twsrc^tfw",20220412010702,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ta,text/html,200,2XCIXLV372YLHFDFT6QY7N544FOXULRN,94265,https://web.archive.org/web/20220412010702/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=ta,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-ta-20220412010702.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
560,560,"com,twitter)/an_cabraal/status/1478615762432835584?lang=bn&ref_src=twsrc^tfw",20220412011318,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=bn,text/html,200,Q6D2TIYI6UDBRFKZPGZCVRFJEV4ECSIK,93993,https://web.archive.org/web/20220412011318/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=bn,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-bn-20220412011318.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
621,621,"com,twitter)/an_cabraal/status/1478615762432835584?lang=hu&ref_src=twsrc^tfw",20220412011321,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=hu,text/html,200,S4UEF5HHLPMCOEJS3IRUEXOJYWMARNQY,92841,https://web.archive.org/web/20220412011321/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=hu,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-hu-20220412011321.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
572,572,"com,twitter)/an_cabraal/status/1478615762432835584?lang=de&ref_src=twsrc^tfw",20220412011941,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=de,text/html,200,MXESLJN6MMX2MMTDHHCBE22TT63K3I5O,92342,https://web.archive.org/web/20220412011941/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=de,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-de-20220412011941.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
566,566,"com,twitter)/an_cabraal/status/1478615762432835584?lang=cs&ref_src=twsrc^tfw",20220412064046,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=cs,text/html,200,SY3SFMU7KMGWFN4GJLHCOQPXRYWMOBOM,92768,https://web.archive.org/web/20220412064046/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=cs,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-cs-20220412064046.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
667,667,"com,twitter)/an_cabraal/status/1478615762432835584?lang=sr&ref_src=twsrc^tfw",20220412064556,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=sr,text/html,200,GG6TR3RS3QPRYMZZX2W6WJQOXYW7Z42H,93349,https://web.archive.org/web/20220412064556/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=sr,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-sr-20220412064556.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
552,552,"com,twitter)/an_cabraal/status/1478615762432835584",20220412065701,https://twitter.com/an_cabraal/status/1478615762432835584,text/html,200,2T6HXBWDITFOWDZ2CXL3NRRQWJQZZPNM,91181,https://web.archive.org/web/20220412065701/https://twitter.com/an_cabraal/status/1478615762432835584,status-1478615762432835584-20220412065701.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
634,634,"com,twitter)/an_cabraal/status/1478615762432835584?lang=kn&ref_src=twsrc^tfw",20220412070224,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=kn,text/html,200,DUCABZV4AVJ7AKY55TY7IT54UET3GP72,94039,https://web.archive.org/web/20220412070224/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=kn,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-kn-20220412070224.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
590,590,"com,twitter)/an_cabraal/status/1478615762432835584?lang=fa&ref_src=twsrc^tfw",20220412070402,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fa,text/html,200,WL726FBZSFLMF3XYKJ4GZ2RVRQZUVCNG,93579,https://web.archive.org/web/20220412070402/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=fa,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-fa-20220412070402.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
627,627,"com,twitter)/an_cabraal/status/1478615762432835584?lang=it&ref_src=twsrc^tfw",20220412070845,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=it,text/html,200,4MBKAXLJPUTEAHLYZMQUYXDDEDXKGZTO,91884,https://web.archive.org/web/20220412070845/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=it,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-it-20220412070845.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
640,640,"com,twitter)/an_cabraal/status/1478615762432835584?lang=mr&ref_src=twsrc^tfw",20220412071057,https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=mr,text/html,200,IEUAU4TUJDCNK3B476BW5R47PMUYBJI3,93831,https://web.archive.org/web/20220412071057/https://twitter.com/an_cabraal/status/1478615762432835584?ref_src=twsrc%5Etfw&lang=mr,status-1478615762432835584_ref_src-twsrc%5Etfw_lang-mr-20220412071057.html,True,"CBSL has allocated the required #Forex for the USD 500 million #ISB that is  maturing on 18 Jan 22. It's a shame that some #investors lost out becoz of organized negative stories spread by certain vested interests. @CBSL #SriLanka #GoSL Investors lost out? They got our of an impending disaster. #lka. you guys are all the same , How are u goint to pay balance 5.5 billion USD ? Yes we believe in you as #69L If they are as you say  ""organized negative stories"" why on earth are the banks acting on it. And does the word #gazette lost its meaning in sri lanka? oi oi @an_cabraal. those negative stories are true neh.  Loans + interest settled with Loans, did we or investors get the maths wrong what happen to borrowed money...% in offshore accounts, rest distributed amongst buddies....no returns for the poor who pay tax + your salary.. Careful about spreading rumours on social media, CID might come calling",https://twitter.com/an_cabraal/status/1478615762432835584
